# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-1.743710261281542951e-09,-1.567297839895078040e-05,8.042741370000587630e-04,-7.836489199475390202e-06,6.468568874471892929e-10,2.156908594355416076e-13
6.668889629876625143e-04,-1.388138968547427219e-08,-6.217775540005978990e-05,5.921543845745258147e-03,-3.108887770002989495e-05,3.506468151708354219e-08,1.190781540664579180e-11
1.000333444481493663e-03,-4.648238778729212363e-08,-1.381039214639043547e-04,1.840149922347043485e-02,-6.905196073195217737e-05,3.386151736713829943e-07,1.248171764174437142e-10
1.333777925975325029e-03,-1.090170926642627378e-07,-2.413641562394588046e-04,4.018911031090236646e-02,-1.206820781197294023e-04,1.615164587581878794e-06,6.633848948508809742e-10
1.667222407469156394e-03,-2.101911309285161678e-07,-3.693329579998295780e-04,7.230772105123971227e-02,-1.846664789999147890e-04,5.228406523623894655e-06,2.406768197159615423e-09
2.000666888962987326e-03,-3.577426729074706313e-07,-5.190449947778775575e-04,1.151347329209474607e-01,-2.595224973889387787e-04,1.325600672477790325e-05,6.826910486181923162e-09
2.334111370456818692e-03,-5.583843233990001765e-07,-6.872588162816709988e-04,1.684831977322688301e-01,-3.436294081408354994e-04,2.838658791809079668e-05,1.629226157590876361e-08
2.667555851950650057e-03,-8.177382798902189944e-07,-8.705302345975027755e-04,2.316868931772801399e-01,-4.352651172987513878e-04,5.367881647014041512e-05,3.419116670099725898e-08
3.001000333444481423e-03,-1.140235479205806305e-06,-1.065383706279114228e-03,3.038556849864405551e-01,-5.326918531395571140e-04,9.232827729857899740e-05,6.497752125204060659e-08
3.334444814938312789e-03,-1.529218350134189475e-06,-1.268275122802634079e-03,3.838233790797522249e-01,-6.341375614013170393e-04,1.473203863281991868e-04,1.141006910847178808e-07
3.667889296432143720e-03,-1.986719057096006909e-06,-1.475699278613733451e-03,4.702434447185757094e-01,-7.378496393068667255e-04,2.211288973007921686e-04,1.878349015884832066e-07
4.001333777925974652e-03,-2.513561128671902511e-06,-1.684275457619657497e-03,5.617240074582783294e-01,-8.421377288098287487e-04,3.155338605549879490e-04,2.930479261149880455e-07
4.334778259419806018e-03,-3.109582303646406542e-06,-1.890687215571081655e-03,6.567653427596393811e-01,-9.453436077855408275e-04,4.313407154501866167e-04,4.368761073254537140e-07
4.668222740913637384e-03,-3.773634535196170484e-06,-2.091682378488390025e-03,7.537598740703268518e-01,-1.045841189244195012e-03,5.681539477585150670e-04,6.263239058444649983e-07
5.001667222407468749e-03,-4.503761498424011847e-06,-2.283975714294915037e-03,8.508260860477001586e-01,-1.141987857147457519e-03,7.239050286992484377e-04,8.677060427898628502e-07
5.335111703901300115e-03,-5.296430196996494104e-06,-2.464846632674633740e-03,9.465797908959280305e-01,-1.232423316337316870e-03,8.960133005325788321e-04,1.166476733197525073e-06
5.668556185395131480e-03,-6.146867501768627473e-06,-2.632052830670989635e-03,1.040067985572350695e+00,-1.316026415335494817e-03,1.081741414612527466e-03,1.527177438303402826e-06
6.002000666888962846e-03,-7.049916694104067989e-06,-2.783314048683642895e-03,1.130045613124568638e+00,-1.391657024341821447e-03,1.277003087742082125e-03,1.952987070761583078e-06
6.335445148382794212e-03,-8.000041348875093581e-06,-2.916309686212779050e-03,1.214972078461997951e+00,-1.458154843106389525e-03,1.476157151442267440e-03,2.445203526727660790e-06
6.668889629876625577e-03,-8.991325334462598991e-06,-3.028678801859113756e-03,1.293011248355870890e+00,-1.514339400929556878e-03,1.671878088374807595e-03,3.002682049026696427e-06
7.002334111370456075e-03,-1.001717106815539674e-05,-3.118317388808857296e-03,1.362392456827540954e+00,-1.559158694404428648e-03,1.856113206420583047e-03,3.621592754735460448e-06
7.335778592864287441e-03,-1.106927848727802294e-05,-3.184347838125120220e-03,1.422755663609638788e+00,-1.592173919062560110e-03,2.024233678333303438e-03,4.296562304029658992e-06
7.669223074358118807e-03,-1.213901854731948282e-05,-3.226152349487969740e-03,1.473890542960963890e+00,-1.613076174743984870e-03,2.172353332629765009e-03,5.020921534649787822e-06
8.002667555851949305e-03,-1.321795152662161380e-05,-3.243038551595348561e-03,1.515214040861588618e+00,-1.621519275797674280e-03,2.295873589624104240e-03,5.786467913317377699e-06
8.336112037345780670e-03,-1.429782714759093512e-05,-3.234239764788485010e-03,1.545770348032416752e+00,-1.617119882394242505e-03,2.389405968856258937e-03,6.583202147680918967e-06
8.669556518839612036e-03,-1.537058457669864274e-05,-3.198915001051894341e-03,1.564230899935182606e+00,-1.599457500525947170e-03,2.446818308312031197e-03,7.399080209805637298e-06
9.003001000333443402e-03,-1.642786362284248040e-05,-3.136635252634134563e-03,1.569561745624995508e+00,-1.568317626317067282e-03,2.463524073329382853e-03,8.220528717084523926e-06
9.336445481827274767e-03,-1.746020634962656656e-05,-3.048283101125290589e-03,1.562346307596334194e+00,-1.524141550562645294e-03,2.440925984859899402e-03,9.034442016470953078e-06
9.669889963321106133e-03,-1.845859735204895120e-05,-2.934797943997317221e-03,1.543053283283893906e+00,-1.467398971998658611e-03,2.381013435053204799e-03,9.828377806752113544e-06
1.000333444481493750e-02,-1.941463274256245104e-05,-2.797070771468759560e-03,1.511847324033390061e+00,-1.398535385734379780e-03,2.285682331186922323e-03,1.059052596653434908e-05
1.033677892630876886e-02,-2.032051882002138056e-05,-2.635945540433614308e-03,1.468590800557716847e+00,-1.317972770216807154e-03,2.156758939482755419e-03,1.130968533281736313e-05
1.067022340780260023e-02,-2.116907206968153849e-05,-2.452219174461328036e-03,1.412843802936948556e+00,-1.226109587230664018e-03,1.996127611497339194e-03,1.197528306922861316e-05
1.100366788929643160e-02,-2.195324449955004953e-05,-2.247129889518229093e-03,1.344583103163615734e+00,-1.123564944759114547e-03,1.807903721313098688e-03,1.257811858817262615e-05
1.133711237079026296e-02,-2.266585229641299788e-05,-2.022847960757193780e-03,1.265000137719005213e+00,-1.011423980378596890e-03,1.600225348429102235e-03,1.311170489975285501e-05
1.167055685228409433e-02,-2.330064621217156618e-05,-1.781471807000924602e-03,1.175058124620531164e+00,-8.907359035004623008e-04,1.380761596236719600e-03,1.357211223427660216e-05
1.200400133377792569e-02,-2.385220276050489002e-05,-1.525093114747856117e-03,1.075571445862277375e+00,-7.625465573739280585e-04,1.156853935154269998e-03,1.395785879484821714e-05
1.233744581527175706e-02,-2.431592385573481317e-05,-1.255797171974608068e-03,9.672061254918649098e-01,-6.278985859873040341e-04,9.354876891889852154e-04,1.426979200231369923e-05
1.267089029676558842e-02,-2.468803681282589091e-05,-9.756628681359847278e-04,8.504798296104536526e-01,-4.878314340679923639e-04,7.233159405742263428e-04,1.451097771107469539e-05
1.300433477825941979e-02,-2.496528381151092636e-05,-6.870451457035753502e-04,7.262043622895633099e-01,-3.435225728517876751e-04,5.273727758083913975e-04,1.468682725285808832e-05
1.333777925975325115e-02,-2.514505722371582455e-05,-3.927356200027457174e-04,5.958650352703477315e-01,-1.963678100013728587e-04,3.550551402577327908e-04,1.480521843000304792e-05
1.367122374124708079e-02,-2.522616655403434676e-05,-9.518627859649388991e-05,4.604636203134904182e-01,-4.759313929824694495e-05,2.120267456322062663e-04,1.487591757826320382e-05
1.400466822274091215e-02,-2.520813707429440633e-05,2.030889774014246925e-04,3.210887791684953196e-01,1.015444887007123462e-04,1.030980041079147542e-04,1.491029503878601459e-05
1.433811270423474352e-02,-2.509119329042813155e-05,4.995021819066036879e-04,1.789341884285575723e-01,2.497510909533018440e-04,3.201744378858654944e-05,1.492097107872885688e-05
1.467155718572857488e-02,-2.487625894247188257e-05,7.913913038639923576e-04,3.529853953056116822e-02,3.956956519319961788e-04,1.245986892990589472e-06,1.492138654618233749e-05
1.500500166722240625e-02,-2.456495700456622433e-05,1.076020247247894048e-03,-1.084144612449204903e-01,5.380101236239470241e-04,1.175369540702636705e-05,1.492530575105297033e-05
1.533844614871623761e-02,-2.415980399723797084e-05,1.350666452579304695e-03,-2.506753411312595547e-01,6.753332262896523473e-04,6.283812665127335535e-05,1.494625877761224920e-05
1.567189063021006898e-02,-2.366488873287800682e-05,1.613159965077584548e-03,-3.905124051601034929e-01,8.065799825387922738e-04,1.524999385839288172e-04,1.499710904056120647e-05
1.600533511170389861e-02,-2.308502562688679907e-05,1.861480275272063382e-03,-5.271060882123267399e-01,9.307401376360316912e-04,2.778408282305011730e-04,1.508975353146834318e-05
1.633877959319773171e-02,-2.242543059327410998e-05,2.093512745204266414e-03,-6.593530922840462605e-01,1.046756372602133207e-03,4.347465003045340357e-04,1.523471735284364594e-05
1.667222407469156134e-02,-2.169172100811729136e-05,2.307048540945544780e-03,-7.858661761812295588e-01,1.153524270472772390e-03,6.175856468657074053e-04,1.544064787864081627e-05
1.700566855618539444e-02,-2.088991832816059499e-05,2.499788375909266138e-03,-9.049772720655235858e-01,1.249894187954633069e-03,8.189838629551566759e-04,1.571373352817571071e-05
1.733911303767922407e-02,-2.002696979388450470e-05,2.669845829021343878e-03,-1.015358927207409279e+00,1.334922914510671939e-03,1.030953751059781025e-03,1.605749936714195926e-05
1.767255751917305717e-02,-1.911120782336153757e-05,2.816223544393019022e-03,-1.116744254301499373e+00,1.408111772196509511e-03,1.247117729515411898e-03,1.647334389182199081e-05
1.800600200066688680e-02,-1.815112034697407482e-05,2.937944964158552968e-03,-1.208696193596990431e+00,1.468972482079276484e-03,1.460946488415853410e-03,1.696048843614204706e-05
1.833944648216071990e-02,-1.715517467524539245e-05,3.033946157294411909e-03,-1.290420906759892627e+00,1.516973078647205955e-03,1.665186116603023601e-03,1.751573555738346959e-05
1.867289096365454953e-02,-1.613181749883974594e-05,3.103075819619257290e-03,-1.360767776873021084e+00,1.551537909809628645e-03,1.851688942575944151e-03,1.813317101672856711e-05
1.900633544514838263e-02,-1.508952620606353223e-05,3.144152380566330937e-03,-1.418303171564125442e+00,1.572076190283165469e-03,2.011583886468857035e-03,1.880392256273351949e-05
1.933977992664221227e-02,-1.403773173898190348e-05,3.156923385774400986e-03,-1.462641368210382264e+00,1.578461692887200493e-03,2.139319772000339293e-03,1.951726693485767423e-05
1.967322440813604537e-02,-1.298643433834558746e-05,3.141846620735215621e-03,-1.494218504853979557e+00,1.570923310367607810e-03,2.232688940248062168e-03,2.026174474087570035e-05
2.000666888962987500e-02,-1.194519739470425715e-05,3.099315040942316000e-03,-1.513143189045841552e+00,1.549657520471158000e-03,2.289602310555819299e-03,2.102519999614606435e-05
2.034011337112370810e-02,-1.092311770184759900e-05,3.029645569628404856e-03,-1.519168942378626985e+00,1.514822784814202428e-03,2.307874275487796327e-03,2.179474793728904621e-05
2.067355785261753773e-02,-9.928825456805397609e-06,2.933079097765349964e-03,-1.511694200486728423e+00,1.466539548882674982e-03,2.285219355785208812e-03,2.255674172047851273e-05
2.100700233411137083e-02,-8.970621527618014701e-06,2.809922418008870861e-03,-1.489964396950370418e+00,1.404961209004435430e-03,2.219993904179681180e-03,2.329698643677716990e-05
2.134044681560520046e-02,-8.057408844254574515e-06,2.661595841316722558e-03,-1.454617006890979614e+00,1.330797920658361279e-03,2.115910636736472502e-03,2.400252516193104364e-05
2.167389129709903009e-02,-7.197705193637052866e-06,2.489837256837693427e-03,-1.406598984437891220e+00,1.244918628418846714e-03,1.978520703021706927e-03,2.466225197187492968e-05
2.200733577859286319e-02,-6.399233747150909284e-06,2.296324093337626018e-03,-1.346585604475050824e+00,1.148162046668813009e-03,1.813292790179437926e-03,2.526688444609281531e-05
2.234078026008669282e-02,-5.668950851343894496e-06,2.082701221295751425e-03,-1.275017168370646825e+00,1.041350610647875713e-03,1.625668779639902368e-03,2.580895472940055271e-05
2.267422474158052592e-02,-5.013046027925991983e-06,1.850580952904673894e-03,-1.192099003977104665e+00,9.252904764523369472e-04,1.421100035283204971e-03,2.628281269381642493e-05
2.300766922307435555e-02,-4.437090719018849180e-06,1.601687249728240767e-03,-1.098020625740897316e+00,8.008436248641203833e-04,1.205649294552431751e-03,2.668482979770186534e-05
2.334111370456818865e-02,-3.946539163572678243e-06,1.338535787586452074e-03,-9.940502493944978202e-01,6.692678937932260369e-04,9.881358983212633080e-04,2.701431825996304016e-05
2.367455818606201828e-02,-3.545770701134234308e-06,1.063618503093963739e-03,-8.813752637224152586e-01,5.318092515469818697e-04,7.768223555017570846e-04,2.727334538750614013e-05
2.400800266755585138e-02,-3.238288452882956479e-06,7.794089298882348697e-04,-7.610844609036504504e-01,3.897044649441174348e-04,5.792495566290002673e-04,2.746649295557183058e-05
2.434144714904968101e-02,-3.026768066800062816e-06,4.883993298961698815e-04,-6.342222905371426300e-01,2.441996649480849407e-04,4.022379138141797669e-04,2.760061696818075789e-05
2.467489163054351411e-02,-2.913057717668524079e-06,1.931006933340937825e-04,-5.017888596417604541e-01,9.655034666704689125e-05,2.517920596605783753e-04,2.768457564095854289e-05
2.500833611203734375e-02,-2.898188235402120253e-06,-1.039471778591707500e-04,-3.647575916189780831e-01,-5.197358892958537502e-05,1.330481006436772071e-04,2.772893979589141346e-05
2.534178059353117685e-02,-2.982522038802772865e-06,-3.999154699132914745e-04,-2.246097092549909913e-01,-1.999577349566457373e-04,5.044952149161158964e-05,2.774576191042679499e-05
2.567522507502500648e-02,-3.165039602576486451e-06,-6.922634504844318035e-04,-8.251075323035272913e-02,-3.461317252422159018e-04,6.808024398640163431e-06,2.774803200859239725e-05
2.600866955651883958e-02,-3.443855922133450205e-06,-9.785617968929179438e-04,6.049155161881270004e-02,-4.892808984464589719e-04,3.659227817251481594e-06,2.774925215791458933e-05
2.634211403801266921e-02,-3.816474831621877696e-06,-1.256297623950210045e-03,2.031544061405907708e-01,-6.281488119751050224e-04,4.127171273433610750e-05,2.776301398276765335e-05
2.667555851950650231e-02,-4.279789003928030585e-06,-1.522874483958927419e-03,3.440399368672893976e-01,-7.614372419794637097e-04,1.183634781596484641e-04,2.780248163137040513e-05
2.700900300100033194e-02,-4.830068206984387601e-06,-1.775623532440459822e-03,4.815216758929005136e-01,-8.878117662202299112e-04,2.318631243547075065e-04,2.787979511064839834e-05
2.734244748249416157e-02,-5.462410586233180193e-06,-2.012263699525548843e-03,6.143039547638149411e-01,-1.006131849762774422e-03,3.773693488384631729e-04,2.800562683750350417e-05
2.767589196398799467e-02,-6.170659714671435641e-06,-2.231068060954539273e-03,7.417266192543972014e-01,-1.115534030477269636e-03,5.501583777105575196e-04,2.818907411249868739e-05
2.800933644548182430e-02,-6.948301543643833363e-06,-2.430283051449465010e-03,8.629235635069563148e-01,-1.215141525724732505e-03,7.446370764555440775e-04,2.843736923635848768e-05
2.834278092697565740e-02,-7.788535750892326692e-06,-2.608085047153061407e-03,9.767387362845124654e-01,-1.304042523576530704e-03,9.540185589586664067e-04,2.875548146008595298e-05
2.867622540846948703e-02,-8.684275740556073422e-06,-2.762580365628750090e-03,1.081726140970786565e+00,-1.381290182814375045e-03,1.170131444059550017e-03,2.914565533273001668e-05
2.900966988996332013e-02,-9.627994530380888096e-06,-2.891982471572061321e-03,1.176366117750639484e+00,-1.445991235786030660e-03,1.383837242991711345e-03,2.960708822469123764e-05
2.934311437145714976e-02,-1.061082040798739491e-05,-2.995501873276183377e-03,1.260309120801868410e+00,-1.497750936638091689e-03,1.588379079976378607e-03,3.013672446342960932e-05
2.967655885295098286e-02,-1.162347975124267631e-05,-3.072664494518631030e-03,1.333458895539419764e+00,-1.536332247259315515e-03,1.778112626093209274e-03,3.072962630607489043e-05
3.001000333444481250e-02,-1.265688374253757666e-05,-3.122909311863694259e-03,1.395350380850801209e+00,-1.561454655931847129e-03,1.947002685340475971e-03,3.137884360695534575e-05
3.034344781593864560e-02,-1.370213033822853733e-05,-3.145587655589259998e-03,1.445147951678600551e+00,-1.572793827794629999e-03,2.088452602240854598e-03,3.207522660203399197e-05
3.067689229743247523e-02,-1.475050355532434833e-05,-3.139964017706174063e-03,1.481646458268782940e+00,-1.569982008853087032e-03,2.195276227300428391e-03,3.280722934538191863e-05
3.101033677892630833e-02,-1.579291593547903008e-05,-3.105802828260780229e-03,1.504083629033552860e+00,-1.552901414130390114e-03,2.262267563126741949e-03,3.356156997996902463e-05
3.134378126042013796e-02,-1.681941499528407763e-05,-3.043986113422309566e-03,1.513086399700304341e+00,-1.521993056711154783e-03,2.289430452958029008e-03,3.432496793027180052e-05
3.167722574191397106e-02,-1.782050393404615988e-05,-2.955419644733442344e-03,1.509113200458586546e+00,-1.477709822366721172e-03,2.277422651798358209e-03,3.508436194554300679e-05
3.201067022340779722e-02,-1.878728031852903779e-05,-2.840946515171017834e-03,1.492298820872902887e+00,-1.420473257585508917e-03,2.226955770778656259e-03,3.582692805783999453e-05
3.234411470490163032e-02,-1.971143608295366432e-05,-2.701347139146022605e-03,1.462454409882707695e+00,-1.350673569573011303e-03,2.138772900985378474e-03,3.654009007884212354e-05
3.267755918639546342e-02,-2.058524956328987095e-05,-2.537347079279279015e-03,1.419078730709237623e+00,-1.268673539639639507e-03,2.013784443951340767e-03,3.721157538859581876e-05
3.301100366788929652e-02,-2.140091858405903568e-05,-2.350334615394488336e-03,1.362418830515379709e+00,-1.175167307697244168e-03,1.856185069742895049e-03,3.783051005673282728e-05
3.334444814938312268e-02,-2.215072122703098148e-05,-2.142429731744325671e-03,1.293657206600225873e+00,-1.071214865872162835e-03,1.673548968188699531e-03,3.838854572468503832e-05
3.367789263087695578e-02,-2.282783875336260175e-05,-1.915674145055610558e-03,1.213722116117402328e+00,-9.578370725278052790e-04,1.473121375152504960e-03,3.887974991780024657e-05
3.401133711237078888e-02,-2.342627406651029946e-05,-1.672094184506798999e-03,1.123367414783105422e+00,-8.360470922533994997e-04,1.261954348596477666e-03,3.930054163123688376e-05
3.434478159386462198e-02,-2.394085171223006171e-05,-1.413700791727965896e-03,1.023172556876094763e+00,-7.068503958639829480e-04,1.046882081144365380e-03,3.964961868396924872e-05
3.467822607535844814e-02,-2.436721241241888739e-05,-1.142493930397887056e-03,9.135492645708452875e-01,-5.712469651989435281e-04,8.345722587979323079e-04,3.992790219807326740e-05
3.501167055685228124e-02,-2.470131728432256683e-05,-8.609671895614006733e-04,7.955423169080426682e-01,-4.304835947807003366e-04,6.328875779914166100e-04,4.013893506836049732e-05
3.534511503834611434e-02,-2.494012342940887683e-05,-5.717990531736341208e-04,6.704922730313712664e-01,-2.858995265868170604e-04,4.495598881947749270e-04,4.028883833218002681e-05
3.567855951983994744e-02,-2.508168815973582923e-05,-2.775073601514821756e-04,5.394866110153809791e-01,-1.387536800757410878e-04,2.910458034648609710e-04,4.038588594920732787e-05
3.601200400133377361e-02,-2.512482365673800015e-05,1.933765163310546126e-05,4.036662908396312366e-01,9.668825816552730629e-06,1.629464743602257362e-04,4.044021955186162119e-05
3.634544848282760671e-02,-2.506909697122651308e-05,3.161133453531510522e-04,2.642257543886790128e-01,1.580566726765755261e-04,6.981524928226652245e-05,4.046349906145890854e-05
3.667889296432143981e-02,-2.491483002338904567e-05,6.101446852266100094e-04,1.224129254520960330e-01,3.050723426133050047e-04,1.498492431774042062e-05,4.046849570177826245e-05
3.701233744581527291e-02,-2.466309223249384648e-05,8.986878220092449701e-04,-2.042653724328989673e-02,4.493439110046224851e-04,4.172434237515092022e-07,4.046863482929535273e-05
3.734578192730909907e-02,-2.431604849675809824e-05,1.179068590160652248e-03,-1.628172725418836064e-01,5.895342950803261241e-04,2.650946423797800522e-05,4.047747426385286593e-05
3.767922640880293217e-02,-2.387724502077519280e-05,1.449090773681203839e-03,-3.038778385174624730e-01,7.245453868406019193e-04,9.234174074204500233e-05,4.050826510771483261e-05
3.801267089029676527e-02,-2.335078857845119071e-05,1.706539491292026998e-03,-4.425997901721474004e-01,8.532697456460134992e-04,1.958945742604289281e-04,4.057358507245655991e-05
3.834611537179059143e-02,-2.274125831887477926e-05,1.949107779526834195e-03,-5.777147479440556399e-01,9.745538897634170973e-04,3.337543299920637477e-04,4.068487361196708121e-05
3.867955985328442453e-02,-2.205370576631721492e-05,2.174396592731938499e-03,-7.076943977073105740e-01,1.087198296365969249e-03,5.008313605463130501e-04,4.085187306530029791e-05
3.901300433477825763e-02,-2.129372830046388998e-05,2.379988777722910794e-03,-8.308288152913093638e-01,1.189994388861455397e-03,6.902765203183606384e-04,4.108204196170521923e-05
3.934644881627209073e-02,-2.046833344130851126e-05,2.564237234219647610e-03,-9.462412529551600393e-01,1.282118617109823805e-03,8.953725087941511980e-04,4.138059898364391452e-05
3.967989329776591689e-02,-1.958541708436527815e-05,2.725956419330132982e-03,-1.053550443583379126e+00,1.362978209665066491e-03,1.109968537174735054e-03,4.175071186699660919e-05
4.001333777925974999e-02,-1.865296420866161377e-05,2.863884267687300846e-03,-1.152051989646287966e+00,1.431942133843650423e-03,1.327223786847970882e-03,4.219326731442840590e-05
4.034678226075358309e-02,-1.767903148808566927e-05,2.976674028870906000e-03,-1.240698849174943108e+00,1.488337014435453000e-03,1.539333634344028194e-03,4.270654961997826697e-05
4.068022674224741619e-02,-1.667174729138627296e-05,3.062894267407538854e-03,-1.318101335761144632e+00,1.531447133703769427e-03,1.737391131335313740e-03,4.328587310491835048e-05
4.101367122374124236e-02,-1.563962099012931425e-05,3.121359309315330059e-03,-1.382961959565067067e+00,1.560679654657665030e-03,1.912583781604050397e-03,4.392361361228882101e-05
