# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-3.869519213131880116e-10,-3.484646716735951469e-06,1.934595503692794938e-04,-1.742323358367975734e-06,3.742659762908378541e-14,1.247969244050809771e-17
6.668889629876625143e-04,-3.088255401672948414e-09,-1.384088456720897355e-05,1.543869829058293818e-03,-6.920442283604486775e-06,2.383534049076485115e-12,8.072559675577087872e-16
1.000333444481493663e-03,-1.034797391480019283e-08,-3.077656974427917842e-05,5.172687757311954931e-03,-1.538828487213958921e-05,2.675669863464498056e-11,9.729129470273605837e-15
1.333777925975325029e-03,-2.428946865195062885e-08,-5.381410653509463983e-05,1.214065448247010973e-02,-2.690705326754731991e-05,1.473954912627215753e-10,5.887734262890033210e-14
1.667222407469156394e-03,-4.684490196741886655e-08,-8.230544076775804529e-05,2.341257706609563630e-02,-4.115272038387902265e-05,5.481487648758672736e-10,2.416545233144179293e-13
2.000666888962987326e-03,-7.968272925205528254e-08,-1.154468996710732414e-04,3.982110407793537643e-02,-5.772344983553662071e-05,1.585720329985761535e-09,7.704042165407471386e-13
2.334111370456818692e-03,-1.242225839858844736e-07,-1.522995788957428654e-04,6.207420887402269327e-02,-7.614978944787143271e-05,3.853207407335798088e-09,2.055234962568022231e-12
2.667555851950650057e-03,-1.815504753985613051e-07,-1.918266024038242819e-04,9.071286288964601485e-02,-9.591330120191214094e-05,8.228823493635717451e-09,4.799090745707640985e-12
3.001000333444481423e-03,-2.523515762596057045e-07,-2.329126061674913597e-04,1.260774684713882043e-01,-1.164563030837456798e-04,1.589552805615388773e-08,1.009936685646252040e-11
3.334444814938312789e-03,-3.368898304997524695e-07,-2.744042879227471783e-04,1.682977437335974602e-01,-1.372021439613735892e-04,2.832413054581964141e-08,1.954389188007694027e-11
3.667889296432143720e-03,-4.351259725110200121e-07,-3.151128899082819264e-04,2.173517371763630524e-01,-1.575564449541409632e-04,4.724177765358279703e-08,3.529640193462272135e-11
4.001333777925974652e-03,-5.466890337219049190e-07,-3.538575781147703129e-04,2.730516676441901991e-01,-1.769287890573851565e-04,7.455721320327329826e-08,6.015709323281321237e-11
4.334778259419806018e-03,-6.707828891890487272e-07,-3.895430581606240021e-04,3.349973527366315595e-01,-1.947715290803120011e-04,1.122232263405511559e-07,9.757730875150316130e-11
4.668222740913637384e-03,-8.061860627858596488e-07,-4.211597649856154866e-04,4.025761117817159840e-01,-2.105798824928077433e-04,1.620675257772846709e-07,1.516178308512979842e-10
5.001667222407468749e-03,-9.512571521382398018e-07,-4.477940917550102219e-04,4.749654987459199229e-01,-2.238970458775051109e-04,2.255922249989604473e-07,2.268403133451160707e-10
5.335111703901300115e-03,-1.104140255878282915e-06,-4.688100951386427379e-04,5.512363789975885942e-01,-2.344050475693213690e-04,3.038615455303731362e-07,3.281612688404054882e-10
5.668556185395131480e-03,-1.262851670218000266e-06,-4.835056873223679249e-04,6.303955904460722959e-01,-2.417528436611839624e-04,3.973986004538521136e-07,4.606716391151144284e-10
6.002000666888962846e-03,-1.425282112438272687e-06,-4.913058174919132876e-04,7.113874412572658290e-01,-2.456529087459566438e-04,5.060720915785598124e-07,6.294185852900260536e-10
6.335445148382794212e-03,-1.589230686135606690e-06,-4.918799870922615234e-04,7.931109273177312513e-01,-2.459399935461307617e-04,6.290249430307916473e-07,8.391634812656151006e-10
6.668889629876625577e-03,-1.752404881222134357e-06,-4.851422498276510638e-04,8.744197322346980439e-01,-2.425711249138255319e-04,7.646098681214009573e-07,1.094118422286422271e-09
7.002334111370456075e-03,-1.912420573925614399e-06,-4.712512116615756412e-04,9.541222273360621120e-01,-2.356256058307878206e-04,9.103492246967281549e-07,1.397669347493734347e-09
7.335778592864287441e-03,-2.066802026789431949e-06,-4.506100308167842344e-04,1.030981471670388006e+00,-2.253050154083921172e-04,1.062922794927639053e-06,1.752095087716354739e-09
7.669223074358118807e-03,-2.212999124544626967e-06,-4.238655108072744574e-04,1.103723828123828410e+00,-2.119327554036372287e-04,1.218206288768318370e-06,2.158299252027231136e-09
8.002667555851949305e-03,-2.349476082761803613e-06,-3.917784793097309724e-04,1.171583058273111266e+00,-1.958892396548654862e-04,1.372606862432576450e-06,2.615987435565936326e-09
8.336112037345780670e-03,-2.474646135672599379e-06,-3.550904459156817294e-04,1.233767400042603768e+00,-1.775452229578408647e-04,1.522181997407886208e-06,3.123550622430853351e-09
8.669556518839612036e-03,-2.586792513067047106e-06,-3.146439027851271209e-04,1.289420296426729173e+00,-1.573219513925635605e-04,1.662604700837194105e-06,3.677936984830717828e-09
9.003001000333443402e-03,-2.684667041765943179e-06,-2.713845264806674412e-04,1.337919700384598620e+00,-1.356922632403337206e-04,1.790029124677214270e-06,4.274812318167568752e-09
9.336445481827274767e-03,-2.767490145620846680e-06,-2.263611779675028595e-04,1.378878074840012014e+00,-1.131805889837514298e-04,1.901304745274497827e-06,4.908791893117384310e-09
9.669889963321106133e-03,-2.834950845514081507e-06,-1.807259026134336094e-04,1.412142392681457803e+00,-9.036295130671680468e-05,1.994146137208112675e-06,5.573728917861670382e-09
1.000333444481493750e-02,-2.887206759358734679e-06,-1.357339301888599347e-04,1.437794136762112540e+00,-6.786696509442996733e-05,2.067251979707508057e-06,6.263042682352336496e-09
1.033677892630876886e-02,-2.924884102098656760e-06,-9.274367486678181853e-05,1.456149299899840877e+00,-4.637183743339090927e-05,2.120370783598796875e-06,6.970068618864106233e-09
1.067022340780260023e-02,-2.949080187260319990e-06,-5.311995914977618160e-05,1.467759442099790812e+00,-2.655997957488809080e-05,2.154317779873089031e-06,7.688413993946829960e-09
1.100366788929643160e-02,-2.961141918385375136e-06,-1.748236644348125112e-05,1.473299433025165417e+00,-8.741183221740625561e-06,2.170611219352273546e-06,8.412192326508441601e-09
1.133711237079026296e-02,-2.962345317155574495e-06,1.325341654506688872e-05,1.473409298591236594e+00,6.626708272533444360e-06,2.170934961175119742e-06,9.136078608994308810e-09
1.167055685228409433e-02,-2.954194949959171445e-06,3.822741230225449704e-05,1.468843230315234560e+00,1.911370615112724852e-05,2.157500435242893136e-06,9.855485222946591110e-09
1.200400133377792569e-02,-2.938461349741159956e-06,5.679566616223925011e-05,1.460487975590800014e+00,2.839783308111962505e-05,2.133025126845313508e-06,1.056673068038084067e-08
1.233744581527175706e-02,-2.917181016003273736e-06,6.853024630694998383e-05,1.449362837687982353e+00,3.426512315347499192e-05,2.100652635270960635e-06,1.126718170914741743e-08
1.267089029676558842e-02,-2.892656414803984964e-06,7.321924376608689709e-05,1.436619675753240566e+00,3.660962188304344854e-05,2.063876092761346182e-06,1.195536980276574019e-08
1.300433477825941979e-02,-2.867455978758506408e-06,7.086677241712152457e-05,1.423542904809443899e+00,3.543338620856076229e-05,2.026474401833309522e-06,1.263108650894556974e-08
1.333777925975325115e-02,-2.844414107038790999e-06,6.169296898529677748e-05,1.411549495755870076e+00,3.084648449264838874e-05,1.992471978968650972e-06,1.329546529486375966e-08
1.367122374124708079e-02,-2.826115384235247137e-06,4.614833019208692866e-05,1.401931055886965982e+00,2.307416509604346433e-05,1.965410685460343314e-06,1.395082064179951857e-08
1.400466822274091215e-02,-2.813866736761485904e-06,2.481849583140482952e-05,1.395340096997222501e+00,1.240924791570241476e-05,1.946973986288218237e-06,1.460002837313937176e-08
1.433811270423474352e-02,-2.809676426968735279e-06,-1.689647144578807056e-06,1.392779760791024168e+00,-8.448235722894035279e-07,1.939835462069102365e-06,1.524685580297234896e-08
1.467155718572857488e-02,-2.815249426953537701e-06,-3.262739738011797197e-05,1.395101264025355059e+00,-1.631369869005898598e-05,1.946307536885143631e-06,1.589584131043655390e-08
1.500500166722240625e-02,-2.831902830847364391e-06,-6.709861530922585316e-05,1.402961593365428472e+00,-3.354930765461292658e-05,1.968301232458461756e-06,1.655216049431733351e-08
1.533844614871623761e-02,-2.860565854816613658e-06,-1.040597231556746798e-04,1.416823505384687598e+00,-5.202986157783733988e-05,2.007388845410553610e-06,1.722151322703175681e-08
1.567189063021006898e-02,-2.901779837062610901e-06,-1.423197049329960812e-04,1.436955526564805963e+00,-7.115985246649804061e-05,2.064841185325138589e-06,1.791002312543960422e-08
1.600533511170389861e-02,-2.955698237821608606e-06,-1.805401064444802674e-04,1.463431953295685650e+00,-9.027005322224013369e-05,2.141633081926825992e-06,1.862413885799273256e-08
1.633877959319773171e-02,-3.022016596328763654e-06,-2.173430034875761905e-04,1.496098046060643449e+00,-1.086715017437880952e-04,2.238309363426475162e-06,1.937049076310325973e-08
1.667222407469156134e-02,-3.099833121581094807e-06,-2.518812851791262138e-04,1.534501464279703686e+00,-1.259406425895631069e-04,2.354694743876554769e-06,2.015565073105142527e-08
1.700566855618539444e-02,-3.188418287697256550e-06,-2.830295308940277582e-04,1.578275447296159317e+00,-1.415147654470138791e-04,2.490953387537891708e-06,2.098624539178429881e-08
1.733911303767922407e-02,-3.286759731234398748e-06,-3.097384068335341410e-04,1.626911970650821271e+00,-1.548692034167670705e-04,2.646842560246938504e-06,2.186882043688164538e-08
1.767255751917305717e-02,-3.393481367350365920e-06,-3.311281896142370500e-04,1.679721490984299237e+00,-1.655640948071185250e-04,2.821464287274517185e-06,2.280962213320525730e-08
1.800600200066688680e-02,-3.506843389803687504e-06,-3.464887662680644020e-04,1.735832946036995672e+00,-1.732443831340322010e-04,3.013116016547475588e-06,2.381432904102368798e-08
1.833944648216071990e-02,-3.624742270953588865e-06,-3.552796342422821318e-04,1.794193754649112016e+00,-1.776398171211410659e-04,3.219131229221878069e-06,2.488773058461217850e-08
1.867289096365454953e-02,-3.744710761759981128e-06,-3.571299013994927831e-04,1.853569816760642475e+00,-1.785649506997463915e-04,3.435721065606081781e-06,2.603335281389063115e-08
1.900633544514838263e-02,-3.863917891783469231e-06,-3.518382860176363751e-04,1.912545513411380460e+00,-1.759191430088181875e-04,3.657830340870000981e-06,2.725303615529443240e-08
1.933977992664221227e-02,-3.979542467676192934e-06,-3.394531204151050559e-04,1.969710615687056965e+00,-1.697265602075525280e-04,3.879759909550284955e-06,2.854672068665497881e-08
1.967322440813604537e-02,-4.090023334118327071e-06,-3.203981088844050774e-04,2.024285665879368423e+00,-1.601990544422025387e-04,4.097732457084677949e-06,2.991308696110802151e-08
2.000666888962987500e-02,-4.192998797788272686e-06,-2.949264280815986402e-04,2.075090599132827229e+00,-1.474632140407993201e-04,4.306000994609435915e-06,3.134889923006748517e-08
2.034011337112370810e-02,-4.286274705974633359e-06,-2.634548046618409448e-04,2.121029449644733944e+00,-1.317274023309204724e-04,4.498765926260243549e-06,3.284898790171144957e-08
2.067355785261753773e-02,-4.367977601287150840e-06,-2.266039074377118037e-04,2.161167008659299782e+00,-1.133019537188559018e-04,4.670642839317386509e-06,3.440638798151050999e-08
2.100700233411137083e-02,-4.436554721656712670e-06,-1.851983473792130934e-04,2.194728824467647943e+00,-9.259917368960654668e-05,4.816834612949143584e-06,3.601253490146687437e-08
2.134044681560520046e-02,-4.490774000335350484e-06,-1.402666776137717630e-04,2.221101202407810948e+00,-7.013333880688588150e-05,4.933290551337423177e-06,3.765751341141600485e-08
2.167389129709903009e-02,-4.529724065896238323e-06,-9.304139342623698843e-05,2.239831204864734637e+00,-4.652069671311849421e-05,5.016843826285809594e-06,3.933035229980739953e-08
2.200733577859286319e-02,-4.552814242233696018e-06,-4.495893225888120213e-05,2.250626651270275502e+00,-2.247946612944060106e-05,5.065320323408053620e-06,4.101935540864636909e-08
2.234078026008669282e-02,-4.560128602124299507e-06,2.634099544226210256e-06,2.253532557132385872e+00,1.317049772113105128e-06,5.078408986055629456e-06,4.271272285981530054e-08
2.267422474158052592e-02,-4.552417916991592680e-06,4.893602874421597185e-05,2.248926198612735128e+00,2.446801437210798592e-05,5.057669046806727340e-06,4.439917469269516189e-08
2.300766922307435555e-02,-4.529842440374131091e-06,9.276008536796009635e-05,2.236890364550885302e+00,4.638004268398004818e-05,5.003678503020591899e-06,4.606762367669669439e-08
2.334111370456818865e-02,-4.492975258634997565e-06,1.330210772808700841e-04,2.217714057694263552e+00,6.651053864043504204e-05,4.918255641694755388e-06,4.770758887899571613e-08
2.367455818606201828e-02,-4.442847199267777455e-06,1.687641576640378166e-04,2.191914891288161193e+00,8.438207883201890832e-05,4.804490890650791616e-06,4.930961985287060946e-08
2.400800266755585138e-02,-4.380946830896561187e-06,1.991648250142392365e-04,2.160239089075729702e+00,9.958241250711961825e-05,4.666632921970738529e-06,5.086568284785917980e-08
2.434144714904968101e-02,-4.309220463275940016e-06,2.235289231439308369e-04,2.123661485297985596e+00,1.117644615719654184e-04,4.509938104138046843e-06,5.236949682056276721e-08
