# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-5.811738867362868554e-10,-5.228033283370339210e-06,2.685769414585828302e-04,-2.614016641685169605e-06,7.213357348324703227e-11,2.405254200841848277e-14
6.668889629876625143e-04,-4.634757060874090814e-09,-2.078060580017021848e-05,1.976793426027260471e-03,-1.039030290008510924e-05,3.907712249184594547e-09,1.327057626764868641e-12
1.000333444481493663e-03,-1.554919702396161817e-08,-4.631163226246341774e-05,6.158148203600416482e-03,-2.315581613123170887e-05,3.792278929750703199e-08,1.397220244087191288e-11
1.333777925975325029e-03,-3.657282089739243238e-08,-8.132117324101981268e-05,1.348924323023827955e-02,-4.066058662050990634e-05,1.819596829245292430e-07,7.464565456642351204e-11
1.667222407469156394e-03,-7.076630545680413504e-08,-1.252124331418227085e-04,2.437995567864319202e-02,-6.260621657091135423e-05,5.943822388926064148e-07,2.728391320231111690e-10
2.000666888962987326e-03,-1.209893697408802777e-07,-1.773184860725065030e-04,3.902014608805395163e-02,-8.865924303625325148e-05,1.522571800733072101e-06,7.805322966556794199e-10
2.334111370456818692e-03,-1.898572590443466917e-07,-2.369631561278332920e-04,5.747954577942868126e-02,-1.184815780639166460e-04,3.303898183009437335e-06,1.882198913197672086e-09
2.667555851950650057e-03,-2.797690316410340070e-07,-3.034421281097840787e-04,7.968403722922026700e-02,-1.517210640548920394e-04,6.349545789147761424e-06,3.999419916581386899e-09
3.001000333444481423e-03,-3.928979108569602460e-07,-3.760506130399993586e-04,1.054659627182885917e-01,-1.880253065199996793e-04,1.112306929209543971e-05,7.708345989304107721e-09
3.334444814938312789e-03,-5.311721404255701496e-07,-4.541285029402054732e-04,1.346446759679987837e-01,-2.270642514701027366e-04,1.812918876652738824e-05,1.375342393746262309e-08
3.667889296432143720e-03,-6.963026688959475629e-07,-5.370483234582230274e-04,1.670161318431455377e-01,-2.685241617291115137e-04,2.789438829584697419e-05,2.305465377935891464e-08
4.001333777925974652e-03,-8.897991802770795419e-07,-6.241811683362211757e-04,2.022927341941702095e-01,-3.120905841681105878e-04,4.092235030775320201e-05,3.669998565923660706e-08
4.334778259419806018e-03,-1.112962616464911075e-06,-7.149360432768369755e-04,2.401778407315105501e-01,-3.574680216384184877e-04,5.768539517845084269e-05,5.593486234428189487e-08
4.668222740913637384e-03,-1.366916970755206880e-06,-8.087698153817343347e-04,2.804011782302969769e-01,-4.043849076908671673e-04,7.862482075293876884e-05,8.215187493279098286e-08
5.001667222407468749e-03,-1.652609376598206629e-06,-9.051872029282456104e-04,3.227188657626945956e-01,-4.525936014641228052e-04,1.041474663191600889e-04,1.168792728384795734e-07
5.335111703901300115e-03,-1.970866141826845978e-06,-1.003709240976554881e-03,3.668779584015706696e-01,-5.018546204882774406e-04,1.345994363609046343e-04,1.617607121052033740e-07
5.668556185395131480e-03,-2.322370269549894245e-06,-1.103861118535340215e-03,4.125807265021697590e-01,-5.519305592676701077e-04,1.702228558810582029e-04,2.185205840228619766e-07
6.002000666888962846e-03,-2.707481385713418625e-06,-1.205286250545025556e-03,4.596232652779753125e-01,-6.026431252725127780e-04,2.112535459847880660e-04,2.889619131274928771e-07
6.335445148382794212e-03,-3.126484526148647117e-06,-1.307639227751502967e-03,5.078038151286395907e-01,-6.538196138757514835e-04,2.578647146592015645e-04,3.749454792025850989e-07
6.668889629876625577e-03,-3.579602225455047192e-06,-1.410579879621213020e-03,5.569168446990783172e-01,-7.052899398106065101e-04,3.101563719095773702e-04,4.783654098159820267e-07
7.002334111370456075e-03,-4.066994517000329176e-06,-1.513773274341143928e-03,6.067530508794698463e-01,-7.568866371705719638e-04,3.681492647515445418e-04,6.011227505133959820e-07
7.335778592864287441e-03,-4.588758932920445829e-06,-1.616889718818833926e-03,6.570993588052562728e-01,-8.084448594094169631e-04,4.317795673422789244e-04,7.450972644654729764e-07
7.669223074358118807e-03,-5.144930504119589381e-06,-1.719604758682368676e-03,7.077389218571425999e-01,-8.598023793411843380e-04,5.008943815115105263e-04,9.121177317917520490e-07
8.002667555851949305e-03,-5.735523263851427964e-06,-1.821538119308677888e-03,7.583480090940886154e-01,-9.107690596543389439e-04,5.750917028969678574e-04,1.103878886475635884e-06
8.336112037345780670e-03,-6.360204602091561794e-06,-1.922479217315856657e-03,8.087847934370197001e-01,-9.612396086579283287e-04,6.541328420949625317e-04,1.321995872836076854e-06
8.669556518839612036e-03,-7.018396201994810223e-06,-2.022386869691346865e-03,8.591399043759977427e-01,-1.011193434845673433e-03,7.381213752911986196e-04,1.568118372099564289e-06
9.003001000333443402e-03,-7.709549621119148684e-06,-2.121168609673985007e-03,9.094296705668283298e-01,-1.060584304836992503e-03,8.270623257072898509e-04,1.843897740458113847e-06
9.336445481827274767e-03,-8.433147363570404437e-06,-2.218679692289165541e-03,9.595946495162912537e-01,-1.109339846144582770e-03,9.208218913802938485e-04,2.150940718577584699e-06
9.669889963321106133e-03,-9.188702880002243867e-06,-2.314723094348841107e-03,1.009499627582139070e+00,-1.157361547174420554e-03,1.019089498088477513e-03,2.490750487863506050e-06
1.000333444481493750e-02,-9.975760567616192811e-06,-2.409049514451522527e-03,1.058933619973098761e+00,-1.204524757225761264e-03,1.121340411509331135e-03,2.864655259957314398e-06
1.033677892630876886e-02,-1.079389577016161538e-05,-2.501357372982277935e-03,1.107609870748869740e+00,-1.250678686491138968e-03,1.226799625780327935e-03,3.273724825072461810e-06
1.067022340780260023e-02,-1.164271477793573091e-05,-2.591292812112734947e-03,1.155165852820125849e+00,-1.295646406056367474e-03,1.334408147521648795e-03,3.718675857923961806e-06
1.100366788929643160e-02,-1.252161905458449125e-05,-2.678593178019942050e-03,1.201329217652217007e+00,-1.339296589009971025e-03,1.443191889184887748e-03,4.199900229109319023e-06
1.133711237079026296e-02,-1.342949129696885968e-05,-2.763368622773186307e-03,1.246325177341961021e+00,-1.381684311386593153e-03,1.553326447676470603e-03,4.717848361045454700e-06
1.167055685228409433e-02,-1.436524666628800369e-05,-2.845721842223886393e-03,1.290392394058167413e+00,-1.422860921111943197e-03,1.665112530643168788e-03,5.273070945454646968e-06
1.200400133377792569e-02,-1.532786957399365338e-05,-2.925677025430274431e-03,1.333655542029689167e+00,-1.462838512715137216e-03,1.778637104786503923e-03,5.866147672625872401e-06
1.233744581527175706e-02,-1.631641364250757635e-05,-3.003179869963105812e-03,1.376125317328463993e+00,-1.501589934981552906e-03,1.893720888992365828e-03,6.497598452549970179e-06
1.267089029676558842e-02,-1.733000170522160820e-05,-3.078097581905661802e-03,1.417698437869513883e+00,-1.539048790952830901e-03,2.009868860737659690e-03,7.167778132689235883e-06
1.300433477825941979e-02,-1.836782580649760850e-05,-3.150218875853747803e-03,1.458157643410944893e+00,-1.575109437926873902e-03,2.126223713037760348e-03,7.876755696223000828e-06
1.333777925975325115e-02,-1.942914720166750140e-05,-3.219253974915692925e-03,1.497171695553947801e+00,-1.609626987457846463e-03,2.241523085967883026e-03,8.624179199380014538e-06
1.367122374124708079e-02,-2.051329595416221709e-05,-3.284834864470272640e-03,1.534295674915704399e+00,-1.642417432235136320e-03,2.354063218065036503e-03,9.409128588531411730e-06
1.400466822274091215e-02,-2.161931424233887378e-05,-3.346778352018086027e-03,1.569314607342512158e+00,-1.673389176009043014e-03,2.462748336818583288e-03,1.023031843075167848e-05
1.433811270423474352e-02,-2.274571823681426828e-05,-3.405337205604083272e-03,1.602629084102736856e+00,-1.702668602802041636e-03,2.568419981211976857e-03,1.108674389964530377e-05
