# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-9.688310138851265145e-10,-8.711848692164043376e-06,4.472069716286078260e-04,-4.355924346082021688e-06,1.999940754732304476e-10,6.668692079800948619e-14
6.668889629876625143e-04,-7.721563145198994229e-09,-3.461425930426560466e-05,3.293837135779819660e-03,-1.730712965213280233e-05,1.084936307704220595e-08,3.684347166560665700e-12
1.000333444481493663e-03,-2.589522147860500065e-08,-7.708296500051550900e-05,1.025410163217619838e-02,-3.854148250025775450e-05,1.051466002829985781e-07,3.874490077876425610e-11
1.333777925975325029e-03,-6.086692860204177168e-08,-1.352143490591428199e-04,2.244916402018169027e-02,-6.760717452957140997e-05,5.039649652050201215e-07,2.067892372926089214e-10
1.667222407469156394e-03,-1.176836219633284650e-07,-2.079039117534529609e-04,4.052832479549502848e-02,-1.039519558767264804e-04,1.642545110729137076e-06,7.544868400699136496e-10
2.000666888962987326e-03,-2.010009334953853493e-07,-2.939241854021889763e-04,6.479321150974001742e-02,-1.469620927010944881e-04,4.198160257745906563e-06,2.154340210442006578e-09
2.334111370456818692e-03,-3.150347061966299708e-07,-3.919949665670394070e-04,9.531287114497019597e-02,-1.959974832835197035e-04,9.084543405897692103e-06,5.183531076029765539e-09
2.667555851950650057e-03,-4.635947167575785838e-07,-5.007553436843376884e-04,1.318836381069690977e-01,-2.503776718421688442e-04,1.739329400032999242e-05,1.098322897543956668e-08
3.001000333444481423e-03,-6.500293799002976366e-07,-6.188631948380366420e-04,1.741977444391442365e-01,-3.094315974190183210e-04,3.034485416768540727e-05,2.110155313938934892e-08
3.334444814938312789e-03,-8.772226449336600906e-07,-7.450225429179237495e-04,2.218952629387666853e-01,-3.725112714589618747e-04,4.923750771466440141e-05,3.751952836935413921e-08
3.667889296432143720e-03,-1.147655224230198390e-06,-8.779355259544540779e-04,2.744966770503033393e-01,-4.389677629772270389e-04,7.534842571165853583e-05,6.264404511215457981e-08
4.001333777925974652e-03,-1.463341180614029343e-06,-1.016336673242214860e-03,3.314384687069076851e-01,-5.081683366211074302e-04,1.098514585387798246e-04,9.927340774595912516e-08
4.334778259419806018e-03,-1.825906856088834327e-06,-1.159023660483080032e-03,3.921674810496433849e-01,-5.795118302415400158e-04,1.537953331928224000e-04,1.505556128786107958e-07
4.668222740913637384e-03,-2.236605193735804387e-06,-1.304856124832268292e-03,4.561449939110608365e-01,-6.524280624161341458e-04,2.080682554701217290e-04,2.199348244391715885e-07
5.001667222407468749e-03,-2.696387145873943594e-06,-1.452712196310921829e-03,5.227937449615295273e-01,-7.263560981554609145e-04,2.733132997709007738e-04,3.110696359666476495e-07
5.335111703901300115e-03,-3.206194197328544939e-06,-1.601293059495254370e-03,5.912437630147067136e-01,-8.006465297476271850e-04,3.495691873037906823e-04,4.276315523733801601e-07
5.668556185395131480e-03,-3.765770884764797756e-06,-1.749856168610534977e-03,6.612235996785726933e-01,-8.749280843052674884e-04,4.372166487718893838e-04,5.734190311235933180e-07
6.002000666888962846e-03,-4.374565298550162000e-06,-1.897723378069304193e-03,7.325003474605077392e-01,-9.488616890346520966e-04,5.365567590297644872e-04,7.523309214302836514e-07
6.335445148382794212e-03,-5.031951264966059376e-06,-2.044150614717773866e-03,8.047245627955676994e-01,-1.022075307358886933e-03,6.475816219665176147e-04,9.682634395918434638e-07
6.668889629876625577e-03,-5.737228346207872909e-06,-2.188327877835829095e-03,8.774302660464852188e-01,-1.094163938917914547e-03,7.698838717744058797e-04,1.224976968026123357e-06
7.002334111370456075e-03,-6.489621840384943556e-06,-2.329379239137024764e-03,9.500349415036684064e-01,-1.164689619568512382e-03,9.025663900778786806e-04,1.525932749979400664e-06
7.335778592864287441e-03,-7.288282781520583341e-06,-2.466362842768589445e-03,1.021839537385202057e+00,-1.233181421384294723e-03,1.044156040163603857e-03,1.874100819390405836e-06
7.669223074358118807e-03,-8.132287939552053325e-06,-2.598270905311422796e-03,1.092028465836846651e+00,-1.299135452655711398e-03,1.192526170197976982e-03,2.271742089879894325e-06
8.002667555851949305e-03,-9.020229630586050834e-06,-2.724245576782197229e-03,1.159875477729314097e+00,-1.362122788391098615e-03,1.345311123837804670e-03,2.720328660015874473e-06
8.336112037345780670e-03,-9.949583038486218176e-06,-2.844122551994934713e-03,1.225516464237373482e+00,-1.422061275997467357e-03,1.501890604116873579e-03,3.221125793766082251e-06
8.669556518839612036e-03,-1.091777838491928850e-05,-2.957772513584032079e-03,1.289172822067475188e+00,-1.478886256792016039e-03,1.661966565157418007e-03,3.775299373345081473e-06
9.003001000333443402e-03,-1.192233374549664261e-05,-3.064920741450749813e-03,1.350833802080493307e+00,-1.532460370725374907e-03,1.824751960843241450e-03,4.383752844783308014e-06
9.336445481827274767e-03,-1.296085498080818339e-05,-3.165147125667399329e-03,1.410256491647651433e+00,-1.582573562833699665e-03,1.988823372234342114e-03,5.046915022920800603e-06
9.669889963321106133e-03,-1.403103573642232558e-05,-3.257886166477342096e-03,1.466965814650522448e+00,-1.628943083238671048e-03,2.151988701353270677e-03,5.764483779624125384e-06
1.000333444481493750e-02,-1.513065744288599755e-05,-3.342426974294987474e-03,1.520254531481028959e+00,-1.671213487147493737e-03,2.311173840488602894e-03,6.535131942507954169e-06
1.033677892630876886e-02,-1.625758240382314302e-05,-3.417918207500821471e-03,1.569189338976115566e+00,-1.708959103750410735e-03,2.462355181556298480e-03,7.356190689275642706e-06
1.067022340780260023e-02,-1.740893012597167575e-05,-3.484004141613437737e-03,1.613446517951167003e+00,-1.742002070806718868e-03,2.603209666288745523e-03,8.224216586671021821e-06
1.100366788929643160e-02,-1.858103060574219781e-05,-3.540974310490537479e-03,1.653598237532420745e+00,-1.770487155245268739e-03,2.734387131170328087e-03,9.135982885827518079e-06
1.133711237079026296e-02,-1.977045512183106299e-05,-3.588932238066198672e-03,1.689956470536762900e+00,-1.794466119033099336e-03,2.855952872309072774e-03,1.008828461050543505e-05
1.167055685228409433e-02,-2.097393112665396078e-05,-3.627831024227355563e-03,1.722587206879556465e+00,-1.813915512113677781e-03,2.967306685305111987e-03,1.107771664962017845e-05
1.200400133377792569e-02,-2.218834224634592991e-05,-3.657473344813800837e-03,1.751310453574642434e+00,-1.828736672406900418e-03,3.067088304799819431e-03,1.210042031910994734e-05
1.233744581527175706e-02,-2.341072828076133804e-05,-3.677511451618185184e-03,1.775700234734338689e+00,-1.838755725809092592e-03,3.153111323635585453e-03,1.315180788951194348e-05
1.267089029676558842e-02,-2.463828520347390548e-05,-3.687447172386015132e-03,1.795084591569440446e+00,-1.843723586193007566e-03,3.222328690890024876e-03,1.422627560904846256e-05
1.300433477825941979e-02,-2.586814522101545005e-05,-3.686813086232946287e-03,1.808789713710106772e+00,-1.843406543116473143e-03,3.271720228423490289e-03,1.531721266420800996e-05
1.333777925975325115e-02,-2.709650272452773014e-05,-3.675969459653003445e-03,1.817280009531918150e+00,-1.837984729826501722e-03,3.302506633044328520e-03,1.641841527609341433e-05
1.367122374124708079e-02,-2.831959715577585490e-05,-3.655327099890924407e-03,1.821110286461273597e+00,-1.827663549945462203e-03,3.316442675455061849e-03,1.752426478441454494e-05
1.400466822274091215e-02,-2.953389930698055844e-05,-3.625137742759780828e-03,1.820577376539247672e+00,-1.812568871379890414e-03,3.314501983966529428e-03,1.862946717986853885e-05
1.433811270423474352e-02,-3.073609652643460313e-05,-3.585504474661234137e-03,1.815732348214832648e+00,-1.792752237330617069e-03,3.296883960353750101e-03,1.972879494257402192e-05
1.467155718572857488e-02,-3.192309271850283034e-05,-3.536381732585533368e-03,1.806380506344938075e+00,-1.768190866292766684e-03,3.263010533702994775e-03,2.081682779809352910e-05
1.500500166722240625e-02,-3.309200834362214020e-05,-3.477575304111517763e-03,1.792081392194392553e+00,-1.738787652055758881e-03,3.211555716249392314e-03,2.188770332868685806e-05
1.533844614871623761e-02,-3.424015681063299812e-05,-3.408762015517895639e-03,1.772175576853549650e+00,-1.704381007758947819e-03,3.140606275196211519e-03,2.293492115969593306e-05
1.567189063021006898e-02,-3.536426912534207688e-05,-3.330184816773154675e-03,1.746768858226351417e+00,-1.665092408386577337e-03,3.051201444069391415e-03,2.395232744314688389e-05
1.600533511170389861e-02,-3.646078789337902520e-05,-3.242497200008120310e-03,1.716577314538256127e+00,-1.621248600004060155e-03,2.946637676787371152e-03,2.493486751543343683e-05
1.633877959319773171e-02,-3.752647512202114612e-05,-3.146179175555178283e-03,1.682054224874653281e+00,-1.573089587777589142e-03,2.829306415418670565e-03,2.587828412610988926e-05
1.667222407469156134e-02,-3.855833318225719401e-05,-3.041588436039182643e-03,1.643446544463551984e+00,-1.520794218019591321e-03,2.700916544509189728e-03,2.677888984285186247e-05
1.700566855618539444e-02,-3.955360480878751013e-05,-2.928960356377444032e-03,1.600794904675580055e+00,-1.464480178188722016e-03,2.562544326835299643e-03,2.763335610721841815e-05
1.733911303767922407e-02,-4.050977310002390740e-05,-2.808407993779742703e-03,1.553933613023986249e+00,-1.404203996889871351e-03,2.414709673685780031e-03,2.843852772231870895e-05
1.767255751917305717e-02,-4.142456151808975175e-05,-2.679922087748315071e-03,1.502490653164636480e+00,-1.339961043874157536e-03,2.257478162847096313e-03,2.919127135781290398e-05
1.800600200066688680e-02,-4.229570597039715262e-05,-2.543574267492538805e-03,1.446176142680887233e+00,-1.271787133746269402e-03,2.091425435659370179e-03,2.988864562778935173e-05
1.833944648216071990e-02,-4.312039822846609304e-05,-2.400096935687127606e-03,1.385654656766628356e+00,-1.200048467843563803e-03,1.920038827819042478e-03,3.052887197917949829e-05
1.867289096365454953e-02,-4.389615836047375621e-05,-2.250120422107740239e-03,1.321462985155945846e+00,-1.125060211053870119e-03,1.746264421137263493e-03,3.111115421363673436e-05
1.900633544514838263e-02,-4.462075427086358492e-05,-2.094180661265959264e-03,1.253978690124947448e+00,-1.047090330632979632e-03,1.572462555287478924e-03,3.163548317505303212e-05
1.933977992664221227e-02,-4.529218668183231837e-05,-1.932731115768920307e-03,1.183436105051818288e+00,-9.663655578844601536e-04,1.400521014740218218e-03,3.210247917863430419e-05
1.967322440813604537e-02,-4.590868913333001253e-05,-1.766142776319298835e-03,1.109926334416814209e+00,-8.830713881596494175e-04,1.231936467831945808e-03,3.251326159538386917e-05
2.000666888962987500e-02,-4.646872798306001299e-05,-1.594704161715324031e-03,1.033397253802269100e+00,-7.973520808576620156e-04,1.067909884166071436e-03,3.286935025299175730e-05
2.034011337112370810e-02,-4.697100240647898885e-05,-1.418621318850765787e-03,9.536535098925870146e-01,-7.093106594253828934e-04,9.094550169304506252e-04,3.317260300955409427e-05
2.067355785261753773e-02,-4.741408027885605597e-05,-1.238356782934448312e-03,8.708527142090437545e-01,-6.191783914672241559e-04,7.583844498452584505e-04,3.342548211920572950e-05
2.100700233411137083e-02,-4.779646908523692284e-05,-1.054677848844834658e-03,7.856318232854498929e-01,-5.273389244224173291e-04,6.172173617588203650e-04,3.363128984236639298e-05
