# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-1.743122296726417613e-09,-1.567030894288166406e-05,8.711510804181335456e-04,-7.835154471440832028e-06,4.267631962836877770e-12,1.423018327054644142e-15
6.668889629876625143e-04,-1.387367722495656718e-08,-6.210817235955776064e-05,6.930324899072901057e-03,-3.105408617977888032e-05,2.700891824736280065e-10,9.148276573406631696e-14
1.000333444481493663e-03,-4.639318789731001122e-08,-1.376097716132717750e-04,2.316382069593637613e-02,-6.880488580663588752e-05,3.017313174771259305e-09,1.097589192800174625e-12
1.333777925975325029e-03,-1.085704029207597152e-07,-2.393983853754370070e-04,5.418256923257982333e-02,-1.196991926877185035e-04,1.650894000161115248e-08,6.602404131650174451e-12
1.667222407469156394e-03,-2.085167689629197525e-07,-3.637037487220850336e-04,1.040106867108510913e-01,-1.818518743610425168e-04,6.083533829942971731e-08,2.688761196740533077e-11
2.000666888962987326e-03,-3.530646114689016210e-07,-5.058639397749800084e-04,1.760256467437398276e-01,-2.529319698874900042e-04,1.742416188177856905e-07,8.498751820874767157e-11
2.334111370456818692e-03,-5.472986245040703876e-07,-6.605172642755049138e-04,2.727259950743164962e-01,-3.302586321377524569e-04,4.182664882097920266e-07,2.244561704961074325e-10
2.667555851950650057e-03,-7.942885718699620283e-07,-8.217141570238088591e-04,3.955988495049098663e-01,-4.108570785119044296e-04,8.800554561118317892e-07,5.179058057451343770e-10
3.001000333444481423e-03,-1.095077458222369521e-06,-9.831184501800445570e-04,5.451161094320023937e-01,-4.915592250900222785e-04,1.671006092095385694e-06,1.075093565696913641e-09
3.334444814938312789e-03,-1.448878196117848867e-06,-1.138059770547184511e-03,7.208332638668422110e-01,-5.690298852735922557e-04,2.921928867666255502e-06,2.049394621937745441e-09
3.667889296432143720e-03,-1.852593640128785076e-06,-1.280041723149931421e-03,9.211546033643105424e-01,-6.400208615749657104e-04,4.771611246855115028e-06,3.640462060035483293e-09
4.001333777925974652e-03,-2.300762339119138074e-06,-1.402797361516950822e-03,1.143306669072480464e+00,-7.013986807584754110e-04,7.350645416948283006e-06,6.091494209734810818e-09
4.334778259419806018e-03,-2.785654112935993694e-06,-1.500419358277995177e-03,1.383387398456650708e+00,-7.502096791389975886e-04,1.076186724878500221e-05,9.679979454411371304e-09
4.668222740913637384e-03,-3.298017906012964225e-06,-1.567976686866842271e-03,1.636746423208434109e+00,-7.839883434334211356e-04,1.506478025197944770e-05,1.470324729435116585e-08
5.001667222407468749e-03,-3.826739488714263308e-06,-1.600300693085144645e-03,1.897800834724796104e+00,-8.001503465425723223e-04,2.025355513846555900e-05,2.145668348590353693e-08
5.335111703901300115e-03,-4.359664261094019607e-06,-1.593313907835874031e-03,2.160460168424116922e+00,-7.966569539179370156e-04,2.624777699723239785e-05,3.020885987711139900e-08
5.668556185395131480e-03,-4.883762117229500455e-06,-1.544291944786251990e-03,2.418211555706096583e+00,-7.721459723931259952e-04,3.288429869422210570e-05,4.117394780449456382e-08
6.002000666888962846e-03,-5.385127445221110159e-06,-1.451863500367750991e-03,2.664119723951757557e+00,-7.259317501838754953e-04,3.991236620905057189e-05,5.448250606026334380e-08
6.335445148382794212e-03,-5.848979127192395505e-06,-1.316010353776093543e-03,2.890826996523439441e+00,-6.580051768880467713e-04,4.699419380695531802e-05,7.015246064744417127e-08
6.668889629876625577e-03,-6.259875335121252747e-06,-1.138062488042347001e-03,3.090660573951232060e+00,-5.690312440211735007e-04,5.371587124864410845e-05,8.806372148393771011e-08
7.002334111370456075e-03,-6.605607176887799479e-06,-9.203306365848282732e-04,3.257573934124941673e+00,-4.601653182924141366e-04,5.967446890732418843e-05,1.079618438271601750e-07
7.335778592864287441e-03,-6.872535797107574875e-06,-6.657656377608986908e-04,3.384812230076175155e+00,-3.328828188804493454e-04,6.442718601022592428e-05,1.294447334604465705e-07
7.669223074358118807e-03,-7.047915665056228026e-06,-3.784080922319321607e-04,3.466078143361636332e+00,-1.892040461159660803e-04,6.755798682742602613e-05,1.519715713488847296e-07
8.002667555851949305e-03,-7.121545318577513612e-06,-6.343696472139721647e-05,3.496357338611710386e+00,-3.171848236069860823e-05,6.874349762052517853e-05,1.748937112690331635e-07
