# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-9.683291176293381187e-10,-8.710129350796830787e-06,4.841239114138044938e-04,-4.355064675398415393e-06,2.343759616026012235e-13,7.815137099119746354e-17
6.668889629876625143e-04,-7.717422158011856630e-09,-3.457555171147363250e-05,3.858066719795308266e-03,-1.728777585573681625e-05,1.488467881439212927e-11,5.041365380458395394e-15
1.000333444481493663e-03,-2.584382569437079310e-08,-7.680641405527477688e-05,1.291866622950306118e-02,-3.840320702763738844e-05,1.668919371493028227e-10,6.069056082870874800e-14
1.333777925975325029e-03,-6.061566526632738885e-08,-1.341136326909133812e-04,3.029764689862243440e-02,-6.705681634545669059e-05,9.179474075936056193e-10,3.667750581923651801e-13
1.667222407469156394e-03,-1.167550814289924671e-07,-2.047430791056206690e-04,5.835290543591216406e-02,-1.023715395528103345e-04,3.405061572812507544e-09,1.502174048793401339e-12
2.000666888962987326e-03,-1.983581055009604765e-07,-2.865188521144244145e-04,9.912853457155680614e-02,-1.432594260572122072e-04,9.826466366304332431e-09,4.778755031222321242e-12
2.334111370456818692e-03,-3.087846667506229968e-07,-3.769186177969479972e-04,1.542999758060830673e-01,-1.884593088984739986e-04,2.380848253375782028e-08,1.271756214484613549e-11
2.667555851950650057e-03,-4.504123119354057343e-07,-4.731416949584451768e-04,2.250510135961220903e-01,-2.365708474792225884e-04,5.064795872064193124e-08,2.960584447917155054e-11
3.001000333444481423e-03,-6.245673515914904785e-07,-5.721890831627032522e-04,3.120395070647320468e-01,-2.860945415813516261e-04,9.736865396920096101e-08,6.207288481568403901e-11
3.334444814938312789e-03,-8.317210101980346057e-07,-6.708971824240719936e-04,4.154955321920793532e-01,-3.354485912120359968e-04,1.726365372715792511e-07,1.196375854730962660e-10
3.667889296432143720e-03,-1.071399174267795177e-06,-7.660635673892616463e-04,5.351765031197919242e-01,-3.830317836946308232e-04,2.864138894915286208e-07,2.151407163472304843e-10
4.001333777925974652e-03,-1.341958661034863976e-06,-8.546153558956251202e-04,6.702556392032201771e-01,-4.273076779478125601e-04,4.492426218837172524e-07,3.649381894661759261e-10
4.334778259419806018e-03,-1.640586407088576715e-06,-9.336098854263976321e-04,8.193215606669349560e-01,-4.668049427131988160e-04,6.712878197737020234e-07,5.887754084637424156e-10
4.668222740913637384e-03,-1.963380140830819970e-06,-1.000368227299573221e-03,9.804188888451709216e-01,-5.001841136497866104e-04,9.612211976043996465e-07,9.092893122998209044e-10
5.001667222407468749e-03,-2.305816360440323792e-06,-1.052640469611574323e-03,1.151282561298643703e+00,-5.263202348057871615e-04,1.325451535950365365e-06,1.351253812449992835e-09
5.335111703901300115e-03,-2.662732548050074311e-06,-1.088060752426355665e-03,1.329327855027881977e+00,-5.440303762131778326e-04,1.767112546153029601e-06,1.940487739143233670e-09
5.668556185395131480e-03,-3.028477671966084162e-06,-1.104824499758304528e-03,1.511726973170642641e+00,-5.524122498791522642e-04,2.285318441411672665e-06,2.702514561888039389e-09
6.002000666888962846e-03,-3.396931285934643174e-06,-1.101744009982641003e-03,1.695418704474499494e+00,-5.508720049913205016e-04,2.874444583481990127e-06,3.660982245609943420e-09
6.335445148382794212e-03,-3.761503529142315825e-06,-1.078248455835419074e-03,1.877108423296844686e+00,-5.391242279177095370e-04,3.523536032811965853e-06,4.835885891095760811e-09
6.668889629876625577e-03,-4.115135126215944634e-06,-1.034383884413525969e-03,2.053268089604887159e+00,-5.171919422067629843e-04,4.215909847789703624e-06,6.241657764316735169e-09
7.002334111370456075e-03,-4.450378720652763062e-06,-9.708147558668483524e-04,2.220176917962727980e+00,-4.854073779334241762e-04,4.929185547054477290e-06,7.885267483241201712e-09
7.335778592864287441e-03,-4.761624067346363234e-06,-8.886971691086126713e-04,2.375033699180361335e+00,-4.443485845543063356e-04,5.640785072242350855e-06,9.766156136873195123e-09
7.669223074358118807e-03,-5.042688667666204636e-06,-7.892898705678820905e-04,2.514751357837813117e+00,-3.946449352839410452e-04,6.323974391747125300e-06,1.187485049890958317e-08
8.002667555851949305e-03,-5.287485358558931866e-06,-6.742455962382896094e-04,2.636291311040403595e+00,-3.371227981191448047e-04,6.950031876667130309e-06,1.419230027439045389e-08
8.336112037345780670e-03,-5.491018476348372080e-06,-5.456893938234799301e-04,2.737161695796644700e+00,-2.728446969117399650e-04,7.492054148936364352e-06,1.669048438540624911e-08
8.669556518839612036e-03,-5.649383856735530753e-06,-4.062186227371122763e-04,2.815417369018240912e+00,-2.031093113685561381e-04,7.926574961769592711e-06,1.933355706355549660e-08
9.003001000333443402e-03,-5.759768834798595922e-06,-2.589029541028584416e-04,2.869659907520085262e+00,-1.294514770514292208e-04,8.234947984828184053e-06,2.207945502448519944e-08
9.336445481827274767e-03,-5.820452244992936481e-06,-1.072843707544032235e-04,2.899037608020264223e+00,-5.364218537720161174e-05,8.404419052715855101e-06,2.488186217777491407e-08
9.669889963321106133e-03,-5.830916804215539303e-06,4.477902813293560991e-05,2.903301363052047890e+00,2.238951406646780496e-05,8.429158804699879367e-06,2.769251866483722944e-08
1.000333444481493750e-02,-5.792166997885338983e-06,1.945657027155354513e-04,2.882960671725271151e+00,9.728285135776772565e-05,8.311462234714626422e-06,3.046392988014720523e-08
1.033677892630876886e-02,-5.704730580543485307e-06,3.388474833640758464e-04,2.838287702606375973e+00,1.694237416820379232e-04,8.055877082766579964e-06,3.315011763698834738e-08
1.067022340780260023e-02,-5.570089863195367735e-06,4.744430133367006242e-04,2.770031803218985456e+00,2.372215066683503121e-04,7.673076190844624502e-06,3.570866254890719164e-08
1.100366788929643160e-02,-5.391017945910674674e-06,5.985190618388959221e-04,2.679587006285620632e+00,2.992595309194479611e-04,7.180186524254734272e-06,3.810285612151630702e-08
1.133711237079026296e-02,-5.171578717823396859e-06,7.085905240234909854e-04,2.568992029727700022e+00,3.542952620117454927e-04,6.599720048804447924e-06,4.030349635119435174e-08
1.167055685228409433e-02,-4.917126857131826509e-06,8.025204209906575169e-04,2.440930276665540966e+00,4.012602104953287585e-04,5.958140615542513825e-06,4.229020545941126758e-08
1.200400133377792569e-02,-4.634307831098555636e-06,8.785198997879106525e-04,2.298729835418358292e+00,4.392599498939553262e-04,5.284158856242513146e-06,4.405217906936208923e-08
1.233744581527175706e-02,-4.330818673648044131e-06,9.352195939795942886e-04,2.146243723277501569e+00,4.676097969897971443e-04,4.606362119708072930e-06,4.558814509794097135e-08
1.267089029676558842e-02,-4.012248849727589395e-06,9.723556456265287440e-04,1.986268918538309336e+00,4.861778228132643720e-04,3.945264216751344428e-06,4.690367167905178720e-08
1.300433477825941979e-02,-3.684814234713391085e-06,9.896062641525094072e-04,1.821915696281035890e+00,4.948031320762547036e-04,3.319376804355211805e-06,4.801049955646265694e-08
1.333777925975325115e-02,-3.355042824852974438e-06,9.870562843781805536e-04,1.656449536932151911e+00,4.935281421890902768e-04,2.743825068402740637e-06,4.892541288370598846e-08
1.367122374124708079e-02,-3.029162753230348527e-06,9.654305320419445495e-04,1.492984660398739116e+00,4.827152660209722747e-04,2.229003196185938040e-06,4.966866169870630205e-08
1.400466822274091215e-02,-2.713102289766000330e-06,9.260938237999604425e-04,1.334484026068484042e+00,4.630469118999802213e-04,1.780847615831950459e-06,5.026247550858691038e-08
1.433811270423474352e-02,-2.412489841216903622e-06,8.710509672261452629e-04,1.183759332809685150e+00,4.355254836130726314e-04,1.401286158014030898e-06,5.072972664497038257e-08
1.467155718572857488e-02,-2.132653951176514745e-06,8.029467608121732642e-04,1.043471018971249276e+00,4.014733804060866321e-04,1.088831767432897357e-06,5.109279158909605824e-08
1.500500166722240625e-02,-1.877317949288920823e-06,7.245080112896632243e-04,9.154766884960596762e-01,3.622540056448316122e-04,8.380975671797115220e-07,5.137225059782553624e-08
1.533844614871623761e-02,-1.649152778614617522e-06,6.383271097245837508e-04,8.011079555255549156e-01,3.191635548622918754e-04,6.417739564063345286e-07,5.158624658195568229e-08
1.567189063021006898e-02,-1.450794697798857817e-06,5.473665099326729955e-04,7.016782886884618264e-01,2.736832549663364977e-04,4.923524208167683827e-07,5.175041877962716819e-08
1.600533511170389861e-02,-1.283633335384831408e-06,4.546196378845282580e-04,6.178777026888444546e-01,2.273098189422641290e-04,3.817728554800441076e-07,5.187771883147113139e-08
1.633877959319773171e-02,-1.147811640627336237e-06,3.631108745861753298e-04,5.497727337466562503e-01,1.815554372930876649e-04,3.022500587712717746e-07,5.197850244559960047e-08
1.667222407469156134e-02,-1.042225883492788235e-06,2.758955560790732646e-04,4.968064395977457304e-01,1.379477780395366323e-04,2.468166384257885497e-07,5.206080209162353590e-08
1.700566855618539444e-02,-9.645256546592100941e-07,1.960599734401072226e-04,4.577983994938501500e-01,9.802998672005361130e-05,2.095793745791308060e-07,5.213068517751188172e-08
1.733911303767922407e-02,-9.112107606118297075e-07,1.266066924059272992e-04,4.309933897700845007e-01,6.330334620296364961e-05,1.857553020255079688e-07,5.219262425788050642e-08
1.767255751917305717e-02,-8.787254423929657065e-07,6.943742183073155195e-05,4.146105130730600163e-01,3.471871091536577597e-05,1.719018775507060710e-07,5.224994399030821266e-08
1.800600200066688680e-02,-8.627825008334341146e-07,2.657371752967112766e-05,4.065028274642372152e-01,1.328685876483556383e-05,1.652445487364194142e-07,5.230504387318131225e-08
1.833944648216071990e-02,-8.585415166377154926e-07,-3.364644177128689288e-07,4.042474375383742768e-01,-1.682322088564344644e-07,1.634159907563417938e-07,5.235953403348686261e-08
1.867289096365454953e-02,-8.607684339327006199e-07,-1.024628315172293079e-05,4.052257387609226047e-01,-5.123141575861465393e-06,1.642078993543354957e-07,5.241428825134426322e-08
1.900633544514838263e-02,-8.638355602676902829e-07,-2.710013032507100142e-06,4.066234174680269930e-01,-1.355006516253550071e-06,1.653426036333773462e-07,5.246942083008163396e-08
1.933977992664221227e-02,-8.617215666143952747e-07,2.211695635994170915e-05,4.054304508665253493e-01,1.105847817997085457e-05,1.643738504898340168e-07,5.252423038342935716e-08
1.967322440813604537e-02,-8.481338171704375750e-07,6.349566464482732180e-05,3.985022366663685256e-01,3.174783232241366090e-05,1.588040326280983900e-07,5.257718271174816027e-08
2.000666888962987500e-02,-8.180859230874874087e-07,1.203888504398751923e-04,3.833477957250102097e-01,6.019442521993759616e-05,1.469555324872241564e-07,5.262618422308101257e-08
2.034011337112370810e-02,-7.665848946077727594e-07,1.913331231807034499e-04,3.574736039692457679e-01,9.566656159035172497e-05,1.277873775347611710e-07,5.266879421892454633e-08
