# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-3.873148492007263672e-10,-3.485645633338038960e-06,1.792449177728481775e-04,-1.742822816669019480e-06,3.212874054739510626e-11,1.071315123287599273e-14
6.668889629876625143e-04,-3.090297595786576082e-09,-1.385617877172085020e-05,1.317865475195575042e-03,-6.928089385860425101e-06,1.736769410712458777e-09,5.898293268622386561e-13
1.000333444481493663e-03,-1.036852433656228699e-08,-3.088744877554084885e-05,4.106821276376656019e-03,-1.544372438777042442e-05,1.686598099609998322e-08,6.213697614991608868e-12
1.333777925975325029e-03,-2.439317024289926420e-08,-5.425393967377054770e-05,8.996413678478816511e-03,-2.712696983688527385e-05,8.093545907432074919e-08,3.320117980049369272e-11
1.667222407469156394e-03,-4.721008140087788350e-08,-8.357320278016205440e-05,1.626667257392084426e-02,-4.178660139008102720e-05,2.646046366271486030e-07,1.214321356614968908e-10
2.000666888962987326e-03,-8.073993855106706940e-08,-1.184145302202322303e-04,2.604476875181858941e-02,-5.920726511011611514e-05,6.783299793357059873e-07,3.476175239028126656e-10
2.334111370456818692e-03,-1.267473219055482759e-07,-1.583431319285443135e-04,3.837787358399967486e-02,-7.917156596427215676e-05,1.472861180829460098e-06,8.387349566568840282e-10
2.667555851950650057e-03,-1.868505070488265211e-07,-2.029200364857036340e-04,5.323783926049226872e-02,-1.014600182428518170e-04,2.834267529126011785e-06,1.783805823321109125e-09
3.001000333444481423e-03,-2.625331912872494034e-07,-2.516951170169275283e-04,7.051309360259214176e-02,-1.258475585084637641e-04,4.972096369407920973e-06,3.441723919155694340e-09
3.334444814938312789e-03,-3.551279136004348994e-07,-3.042480064170446485e-04,9.008212655898441279e-02,-1.521240032085223242e-04,8.114789525388884490e-06,6.147555704880563818e-09
3.667889296432143720e-03,-4.658192569055160452e-07,-3.601919717292351034e-04,1.118228241310090243e-01,-1.800959858646175517e-04,1.250434399663457401e-05,1.031706020525888016e-08
4.001333777925974652e-03,-5.956773106193260665e-07,-4.191481510003704572e-04,1.355776396745022594e-01,-2.095740755001852286e-04,1.838129637970916836e-05,1.644620204577544258e-08
4.334778259419806018e-03,-7.456394764338038511e-07,-4.807485159324492415e-04,1.611504273375839180e-01,-2.403742579662246207e-04,2.596946023108591241e-05,2.510557524720455739e-08
4.668222740913637384e-03,-9.165343209731812624e-07,-5.446583608683483891e-04,1.883632209590029860e-01,-2.723291804341741945e-04,3.548070301005018366e-05,3.693641986542735815e-08
5.001667222407468749e-03,-1.109087004896936289e-06,-6.105769614480876378e-04,2.170602504899209473e-01,-3.052884807240438189e-04,4.711515234274722799e-05,5.264670740885757332e-08
5.335111703901300115e-03,-1.323919573319800782e-06,-6.782374421535312817e-04,2.471078216253963511e-01,-3.391187210767656409e-04,6.106227550844870247e-05,7.300758620460572655e-08
5.668556185395131480e-03,-1.561613436353110502e-06,-7.473706602094464880e-04,2.783531835596503856e-01,-3.736853301047232440e-04,7.748049479779242990e-05,9.884302961834109879e-08
6.002000666888962846e-03,-1.822602809596374776e-06,-8.177371665683772764e-04,3.106353621104818719e-01,-4.088685832841886382e-04,9.649432819351019808e-05,1.310185308499217060e-07
6.335445148382794212e-03,-2.107209151199346423e-06,-8.891365738014064607e-04,3.438209246788513362e-01,-4.445682869007032303e-04,1.182128282470203649e-04,1.704359460706687208e-07
6.668889629876625577e-03,-2.415717497662580784e-06,-9.613791432835122781e-04,3.777851314996627519e-01,-4.806895716417561391e-04,1.427216055822174605e-04,2.180256778419983315e-07
7.002334111370456075e-03,-2.748376463837438689e-06,-1.034285785193568823e-03,4.124119356417635940e-01,-5.171428925967844117e-04,1.700836046597861803e-04,2.747391172083825030e-07
7.335778592864287441e-03,-3.105398242926085397e-06,-1.107688058514346048e-03,4.475939830079452841e-01,-5.538440292571730240e-04,2.003403736249168086e-04,3.415415092140233032e-07
7.669223074358118807e-03,-3.486958606481488054e-06,-1.181428171032509328e-03,4.832326123349421354e-01,-5.907140855162546639e-04,2.335137576240524685e-04,4.194053830466517181e-07
