# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-1.742958729527159445e-09,-1.567086958387892761e-05,8.587111964636244066e-04,-7.835434791939463803e-06,1.311276418609976872e-10,4.372378854984917919e-14
6.668889629876625143e-04,-1.387540467923671293e-08,-6.212127343172528385e-05,6.736380759975499344e-03,-3.106063671586264193e-05,8.069623147117567008e-09,2.734495094691085065e-12
1.000333444481493663e-03,-4.640847817495874605e-08,-1.377080001826506105e-04,2.220279129051194733e-02,-6.885400009132530523e-05,8.766276263320464707e-08,3.196515952723681634e-11
1.333777925975325029e-03,-1.086612935889320557e-07,-2.397995740656842160e-04,5.122781843397698764e-02,-1.198997870328421080e-04,4.666719773113253790e-07,1.875743550295127105e-10
1.667222407469156394e-03,-2.088538662541839621e-07,-3.649073834733902299e-04,9.702207521247047106e-02,-1.824536917366951149e-04,1.673944747942531022e-06,7.457419935565320356e-10
2.000666888962987326e-03,-3.540368785787153194e-07,-5.087736862925461376e-04,1.620312870788568338e-01,-2.543868431462730688e-04,4.668719302026051989e-06,2.302500680460850433e-09
2.334111370456818692e-03,-5.497266643598974785e-07,-6.665948612653837266e-04,2.478271463396947150e-01,-3.332974306326918633e-04,1.092188884430407823e-05,5.944344243083084160e-09
2.667555851950650057e-03,-7.996182561900384949e-07,-8.331640139564640843e-04,3.550108748693944771e-01,-4.165820069782320422e-04,2.241213932354545589e-05,1.341754841899020381e-08
3.001000333444481423e-03,-1.105547320891374450e-06,-1.003110301040971214e-03,4.832729034065743612e-01,-5.015551505204856068e-04,4.153219560877265706e-05,2.726622984905777718e-08
3.334444814938312789e-03,-1.467858115490361092e-06,-1.170673999959119960e-03,6.315000231152365640e-01,-5.853369999795599802e-04,7.091640989741516033e-05,5.091291537670537322e-08
3.667889296432143720e-03,-1.885069006473336171e-06,-1.330285365093545735e-03,7.977929225095377053e-01,-6.651426825467728673e-04,1.131827804031415927e-04,8.865308890226109162e-08
4.001333777925974652e-03,-2.353750573188873078e-06,-1.476763224800535903e-03,9.794698428684098790e-01,-7.383816124002679513e-04,1.706012220894364564e-04,1.455391249440871903e-07
4.334778259419806018e-03,-2.868525607847778307e-06,-1.605314981410030113e-03,1.173066578235560486e+00,-8.026574907050150563e-04,2.447063972236950425e-04,2.271351226845656962e-07
4.668222740913637384e-03,-3.422454114181448902e-06,-1.711733935391275292e-03,1.374591209140632486e+00,-8.558669676956376458e-04,3.360060709760431526e-04,3.391744927999518665e-07
5.001667222407468749e-03,-4.008000927453539633e-06,-1.792584285860839184e-03,1.580055930461452762e+00,-8.962921429304195921e-04,4.439611018346075193e-04,4.872108722046225333e-07
