# Time_s,Displacement_m,Velocity_ms,Voltage_V,Current_A,Power_W,Energy_J
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.334444814938312572e-04,-1.550060769757698779e-09,-1.393374742349116462e-05,7.150385817179091743e-04,-6.966873711745582312e-06,5.112801733451590829e-10,1.704835522991527294e-13
6.668889629876625143e-04,-1.234365931457734121e-08,-5.530365855233791532e-05,5.265647552620560459e-03,-2.765182927616895766e-05,2.772704414841890124e-08,9.415913411725262117e-12
1.000333444481493663e-03,-4.135254412822441666e-08,-1.229328976764927856e-04,1.637183889535952577e-02,-6.146644883824639279e-05,2.680371088156070203e-07,9.879140818185096667e-11
1.333777925975325029e-03,-9.705020127143671078e-08,-2.150904412781036597e-04,3.578311538546427584e-02,-1.075452206390518299e-04,1.280431346689450141e-06,5.257441746671627598e-10
1.667222407469156394e-03,-1.872782694772105416e-07,-3.296113511474783896e-04,6.444590063538285785e-02,-1.648056755737391948e-04,4.153274108705641336e-06,1.910630506346269248e-09
2.000666888962987326e-03,-3.190842614532364981e-07,-4.640631715718377564e-04,1.027441517053433728e-01,-2.320315857859188782e-04,1.055636070965061357e-05,5.430590729637570510e-09
2.334111370456818692e-03,-4.986708638950690973e-07,-6.158089520615557012e-04,1.505903447588804456e-01,-3.079044760307778506e-04,2.267745193459847161e-05,1.299226193157103775e-08
2.667555851950650057e-03,-7.313648415802023656e-07,-7.820445545441579577e-04,2.074693133741115081e-01,-3.910222772720789788e-04,4.304351599192528157e-05,2.734488480316999832e-08
3.001000333444481423e-03,-1.021522134848822215e-06,-9.599571663869401394e-04,2.726852356276891487e-01,-4.799785831934700697e-04,7.435723772932834909e-05,5.213889538313943625e-08
3.334444814938312789e-03,-1.372594430894903981e-06,-1.146706089609666199e-03,3.453417917664689529e-01,-5.733530448048330995e-04,1.192609531404752036e-04,9.190580206552528987e-08
3.667889296432143720e-03,-1.787033768324696625e-06,-1.339451408912652620e-03,4.243435428472292492e-01,-6.697257044563263099e-04,1.800674423561382737e-04,1.519482970158881648e-07
4.001333777925974652e-03,-2.266290272003406429e-06,-1.535454882863443058e-03,5.085541372907148583e-01,-7.677274414317215292e-04,2.586273105555032315e-04,2.381861464842120353e-07
4.334778259419806018e-03,-2.811003881848466823e-06,-1.732039135074697625e-03,5.967729447898479922e-01,-8.660195675373488127e-04,3.561379476331469427e-04,3.569383797730239346e-07
4.668222740913637384e-03,-3.421005522797433518e-06,-1.926587248164089109e-03,6.877346416413125940e-01,-9.632936240820445545e-04,4.729789373135046817e-04,5.146505962830288173e-07
5.001667222407468749e-03,-4.095494518148143335e-06,-2.116429493322981824e-03,7.799387238229256170e-01,-1.058214746661490912e-03,6.083044129185338333e-04,7.174863458390586920e-07
5.335111703901300115e-03,-4.832476261550662969e-06,-2.299255127595382225e-03,8.721677704050753155e-01,-1.149627563797691113e-03,7.606766197333601764e-04,9.711297668905292400e-07
5.668556185395131480e-03,-5.628761533752257916e-06,-2.473224948151503486e-03,9.636861882640608279e-01,-1.236612474075751743e-03,9.286910694509147891e-04,1.280796679011541252e-06
6.002000666888962846e-03,-6.480826231875525261e-06,-2.636442805699257871e-03,1.053523987036815157e+00,-1.318221402849628935e-03,1.109912791261947465e-03,1.650890974197252183e-06
6.335445148382794212e-03,-7.384822635367785151e-06,-2.786948408454415285e-03,1.140466720900044972e+00,-1.393474204227207643e-03,1.300664341480500981e-03,2.084590321139733179e-06
6.668889629876625577e-03,-8.336579406001080799e-06,-2.922717322140605881e-03,1.223055488570231830e+00,-1.461358661070302940e-03,1.495864728121768569e-03,2.583378159793207584e-06
7.002334111370456075e-03,-9.331535018988777253e-06,-3.041720508550332849e-03,1.299650788565624993e+00,-1.520860254275166424e-03,1.689092172219250907e-03,3.146596623354144692e-06
7.335778592864287441e-03,-1.036377836205411847e-05,-3.142757784798611009e-03,1.369519336515406582e+00,-1.571378892399305505e-03,1.875583213089599462e-03,3.771999495341340324e-06
7.669223074358118807e-03,-1.142650879917654119e-05,-3.225215869920739203e-03,1.432621056010926042e+00,-1.612607934960369601e-03,2.052403090125861154e-03,4.456361979544695179e-06
8.002667555851949305e-03,-1.251300406526950398e-05,-3.288375226615041901e-03,1.488599402000293281e+00,-1.644187613307520951e-03,2.215928179635630844e-03,5.195251002430866998e-06
8.336112037345780670e-03,-1.361664804684861881e-05,-3.331392078670002230e-03,1.536746900911226010e+00,-1.665696039335001115e-03,2.361591037460257243e-03,5.982710501417281669e-06
8.669556518839612036e-03,-1.473093078203163067e-05,-3.353298410964260668e-03,1.576005150651049513e+00,-1.676649205482130334e-03,2.483792234878637230e-03,6.810917315314792706e-06
9.003001000333443402e-03,-1.584941758349535691e-05,-3.353030491381189544e-03,1.605001779636044956e+00,-1.676515245690594772e-03,2.576030712634871239e-03,7.669880540601512151e-06
9.336445481827274767e-03,-1.696476133887391853e-05,-3.330357252580840293e-03,1.623323679822557652e+00,-1.665178626290420147e-03,2.635179769472649740e-03,8.548566692476353192e-06
9.669889963321106133e-03,-1.806892135734041851e-05,-3.285831802521861807e-03,1.631546528095814574e+00,-1.642915901260930903e-03,2.661944073341506768e-03,9.436177253777288185e-06
1.000333444481493750e-02,-1.915427449715429199e-05,-3.219890637492742180e-03,1.629932422777089052e+00,-1.609945318746371090e-03,2.656679702819991339e-03,1.032203243977928731e-05
1.033677892630876886e-02,-2.021361891710958384e-05,-3.132857940911290030e-03,1.618415180760435668e+00,-1.566428970455645015e-03,2.619267697315833757e-03,1.119541279900430626e-05
1.067022340780260023e-02,-2.124017407653493850e-05,-3.024945583324635794e-03,1.596600337512690704e+00,-1.512472791662317897e-03,2.549132637745637944e-03,1.204540700965640334e-05
1.100366788929643160e-02,-2.222757935036866628e-05,-2.896254401391432694e-03,1.563766914641542938e+00,-1.448127200695716347e-03,2.445366963327530625e-03,1.286080112880529670e-05
1.133711237079026296e-02,-2.316925533490084770e-05,-2.747404222996646054e-03,1.519770209811691641e+00,-1.373702111498323027e-03,2.309701490631073037e-03,1.363095834475430412e-05
1.167055685228409433e-02,-2.405824369834827392e-05,-2.579859264293758638e-03,1.465588486453766714e+00,-1.289929632146879319e-03,2.147949611625842546e-03,1.434718028927776117e-05
1.200400133377792569e-02,-2.488825907413678035e-05,-2.394968740900446820e-03,1.401934675963571575e+00,-1.197484370450223410e-03,1.965420835669084553e-03,1.500253902074461017e-05
1.233744581527175706e-02,-2.565361862589686010e-05,-2.194016508432052124e-03,1.329303496363951620e+00,-1.097008254216026062e-03,1.767047785445426253e-03,1.559175135333728469e-05
1.267089029676558842e-02,-2.634924204746365040e-05,-1.978221062501580359e-03,1.247971452304792894e+00,-9.891105312507901797e-04,1.557432745767733896e-03,1.611106870771131952e-05
1.300433477825941979e-02,-2.697065156287694614e-05,-1.748735538719704006e-03,1.157996835063023422e+00,-8.743677693598520028e-04,1.340956670015979249e-03,1.655820330925049407e-05
1.333777925975325115e-02,-2.751372758166060575e-05,-1.506881631548796611e-03,1.059570159972362813e+00,-7.534408157743983057e-04,1.122688923903858525e-03,1.693255773536048281e-05
